date,symbol,direction,signal_time,entry_time,strategy_entry,entry_price,quantity,position_rs,stop_loss,target,rr,strategies_fired,agreeing_count,composite_score,driver_strategy,reason,exit_time,exit_price,exit_reason,result,pnl_rs,pnl_pct,predicted_win_pct,conviction_tier,entry_drift_pct,signal_age_min,overlap_ratio,overlap_tier,profit_locked,exit_fill_status,atr_pct,size_cap_reason,news_signal,news_score,news_conf,news_headline,news_count,news_source,locked,mfe,mfe_final,exit_pct
2026-08-26,DIXON,LONG,09:15,09:32,14827.75,14826.88,33,489258.0,14905.1,15152.25,2.02,"CAMARILLA,DAILY-BIAS,DBL-BTM,SR-BREAK,VPOC",5,15.0,CAMARILLA,"CAMARILLA: reversal at L3=14827.75, target H3=15152.25",10:06,14902.0,PROFIT_LOCK_STOP,WIN,1762.69,0.36,49.8,STANDARD,-0.012,17.9,0.175,LOOSE,True,EXIT_CONFIRMED,2.41,ATR_VOL,NO_NEWS,0.0,0.0,,0.0,none,True,1.052952475503955,1.052952475503955,0.5066473863685469
2026-08-27,COFORGE,LONG,09:20,09:28,1901.2,1902.8,260,494624.0,1885.3,1933.0,1.73,"DAILY-BIAS,DBL-BTM,FIRST-CANDLE,SR-BREAK,VPOC",5,15.0,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=1901.20,11:45,1885.3,STOP_HIT,LOSS,-5268.12,-1.06,49.9,STANDARD,0.063,8.2,,,False,EXIT_CONFIRMED,2.42,ATR_VOL,NEUTRAL,0.0,0.9,"Coforge AGM approves Sudhir Singh, John Speight reappointment - scanx.trade",4.0,gemini,False,0.33109102375446475,0.33109102375446475,-0.919697288206853
2026-08-28,CONCOR,LONG,09:15,09:23,506.4975,506.0,918,464232.6,508.99,533.3924999999999,4.4,"ADX-FILTER,CAMARILLA,GAP-CONT,VPOC",4,12.0,CAMARILLA,CAMARILLA: breakout above H4=506.50,09:42,508.35,PROFIT_LOCK_STOP,WIN,1475.07,0.32,49.0,STANDARD,-0.157,8.0,,,True,EXIT_CONFIRMED,2.58,ATR_VOL,NO_NEWS,0.0,0.0,,0.0,none,True,1.2549407114624551,1.2549407114624551,0.46442687747036027
2026-08-31,POLICYBZR,LONG,09:20,09:27,1813.6,1815.57,232,421172.8,1796.4,1847.9999999999995,1.69,"DAILY-BIAS,FIRST-CANDLE,MACD,SUPERTREND,VPOC",5,12.633,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=1813.60,14:50,1820.9,TIME_EXIT,WIN,614.09,0.15,48.7,STANDARD,0.099,8.0,,,False,EXIT_CONFIRMED,2.85,ATR_VOL,NO_NEWS,0.0,0.0,,0.0,none,False,0.7562363334930637,0.7562363334930637,0.2935717157697117
2026-09-01,IDFCFIRSTB,LONG,09:20,09:28,84.78,84.85,5894,499929.08,84.27,85.80000000000001,1.64,"ADX-FILTER,CPR,DAILY-BIAS,FIRST-CANDLE",4,12.0,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=84.78,10:32,84.27,STOP_HIT,LOSS,-4144.87,-0.83,49.4,STANDARD,0.047,8.3,,,False,EXIT_CONFIRMED,2.12,NOTIONAL_CAP,SUPPORTS,0.4,0.8,"CAS candle: Bank Nifty closes nearly 1% higher, reclaims 58,000; Federal, IDFC First Bank lead gains",6.0,gemini,False,0.1649970536240431,0.1649970536240431,-0.6835592221567452
2026-09-02,MEESHO,LONG,09:25,09:33,207.97571428571428,208.04,1697,352738.42,205.54,212.84714285714284,1.92,"DAILY-BIAS,DBL-BTM,SR-BREAK,VPOC",4,12.0,VPOC,VPOC: breakout above VAH=207.98,10:30,205.51,STOP_HIT,LOSS,-4818.56,-1.36,49.1,STANDARD,-0.056,8.3,0.293,LOOSE,False,EXIT_CONFIRMED,3.4,ATR_VOL,NO_NEWS,0.0,0.0,,0.0,none,False,0.21149778888675147,0.21149778888675147,-1.2161122860988276
2026-09-03,RBLBANK,LONG,09:15,09:23,398.695,398.96,1253,499884.35,401.28,417.285,3.73,"ASC-TRI,CAMARILLA,DAILY-BIAS,GAP-CONT,PDH-PDL,VPOC",6,18.0,CAMARILLA,CAMARILLA: breakout above H4=398.69,09:41,399.4,PROFIT_LOCK_STOP,LOSS,-177.89,-0.04,49.9,STANDARD,0.064,8.3,,,True,EXIT_CONFIRMED,2.07,NOTIONAL_CAP,SUPPORTS,0.8,0.9,RBL Bank shares gain after strong FCNR deposit mobilisation; Citi sees further upside - CNBC TV18,5.0,gemini,True,1.2006216162021308,1.2006216162021308,0.11028674553839926
2026-09-04,SOLARINDS,LONG,09:40,09:48,21605.0,21588.5,20,431400.0,21435.0,21945.0,2.32,"BULL-FLAG,DAILY-BIAS,FIRST-CANDLE,MACD,PDH-PDL,SR-BREAK,VPOC",7,21.0,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=21605.00,12:13,21415.0,STOP_HIT,LOSS,-4103.14,-0.95,49.6,STANDARD,-0.162,8.6,0.0,LOOSE,False,EXIT_CONFIRMED,2.75,ATR_VOL,NO_NEWS,0.0,0.0,,0.0,none,False,0.3775158070268893,0.3775158070268893,-0.8036686198670588
2026-09-07,MEESHO,LONG,09:25,09:38,209.5,209.76,1517,318205.92,207.66,217.0,3.45,"CAMARILLA,DAILY-BIAS,FIRST-CANDLE,MACD",4,12.0,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=209.50,14:50,209.63,TIME_EXIT,LOSS,-678.1,-0.21,49.5,STANDARD,0.124,13.6,0.0,LOOSE,False,EXIT_NOT_FILLED,3.77,ATR_VOL,NO_NEWS,0.0,0.0,,0.0,none,False,0.5434782608695723,0.5434782608695723,-0.06197559115179036
2026-09-08,SOLARINDS,LONG,09:25,09:33,22170.0,22205.0,19,421800.0,22327.8,22660.0,2.05,"ADX-FILTER,DAILY-BIAS,FIRST-CANDLE,GAP-CONT,PDH-PDL,VPOC",6,18.0,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=22170.00,09:58,22310.0,PROFIT_LOCK_STOP,WIN,1371.0,0.32,50.0,STANDARD,0.135,8.3,0.029,LOOSE,True,EXIT_CONFIRMED,2.76,ATR_VOL,NO_NEWS,0.0,0.0,,0.0,none,True,1.1033551002026571,1.1033551002026571,0.47286647151542444
2026-09-09,OIL,LONG,09:20,09:28,500.85,499.5,832,415625.6,494.5,513.37125,2.77,"ADX-FILTER,DAILY-BIAS,DBL-BTM,MACD,PDH-PDL,SR-BREAK,VPOC",7,21.0,MACD,"MACD: histogram flipped positive, MACD=0.845",14:50,499.3,TIME_EXIT,LOSS,-780.08,-0.19,48.8,STANDARD,-0.26,8.2,,,False,EXIT_CONFIRMED,2.89,ATR_VOL,SUPPORTS,0.5,0.8,Indian shares eye muted start as oil climbs on intensifying Mideast tensions,8.0,gemini,False,0.9909909909909886,0.9909909909909886,-0.040040040040037764
2026-09-10,ANGELONE,LONG,09:30,09:43,300.75,300.21,1195,358619.5,297.21,308.26874999999995,2.69,"ADX-FILTER,DAILY-BIAS,ORB-15,SR-BREAK,STOCHASTIC",5,15.0,STOCHASTIC,STOCHASTIC: %K=24 crossed above %D from oversold,14:50,299.2,TIME_EXIT,LOSS,-1742.32,-0.49,48.2,STANDARD,-0.216,13.7,0.0,LOOSE,False,EXIT_CONFIRMED,3.34,ATR_VOL,NO_NEWS,0.0,0.0,,0.0,none,False,0.17987408813831002,0.17987408813831002,-0.3364311648512678
2026-09-11,ATHERENERG,LONG,09:25,09:38,1654.1,1651.94,184,303931.2,1663.34,1714.1,3.76,"CAMARILLA,CPR,DAILY-BIAS,FIRST-CANDLE,MACD,PIN-BAR",6,18.0,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=1654.10,09:53,1663.0,PROFIT_LOCK_STOP,WIN,1571.81,0.52,49.0,STANDARD,-0.139,13.7,0.184,LOOSE,True,EXIT_CONFIRMED,3.93,ATR_VOL,SUPPORTS,0.8,0.9,Ather Energy share price target raised by Nomura on faster EV adoption; Stock extends record run - CNBC TV18 - LinkedIn,8.0,gemini,True,1.2143298182742681,1.2143298182742681,0.6695158419797296
2026-09-15,GODREJCP,LONG,09:25,09:33,872.55,872.45,573,499885.2,863.9,889.8499999999999,2.04,"EMA-CROSS,FIRST-CANDLE,MACD,PDH-PDL,SR-BREAK,VPOC",6,15.534,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=872.55,14:37,863.65,STOP_HIT,LOSS,-5767.2,-1.15,49.7,STANDARD,-0.017,8.2,0.203,LOOSE,False,EXIT_NOT_FILLED,2.18,NOTIONAL_CAP,NO_NEWS,0.0,0.0,,0.0,none,False,0.13181271133015957,0.13181271133015957,-1.0086537910482054
2026-09-16,GODREJCP,LONG,09:20,09:27,867.9175,868.9,575,499646.25,862.45875,889.7525,3.24,"ADX-FILTER,CAMARILLA,MACD,SR-BREAK",4,12.0,CAMARILLA,CAMARILLA: breakout above H4=867.92,09:43,862.45,STOP_HIT,LOSS,-4434.2,-0.89,48.3,STANDARD,0.119,8.0,,,False,EXIT_NOT_FILLED,2.27,NOTIONAL_CAP,CONTRADICTS,-0.6,0.8,Godrej Consumer Products Ltd is Rated Sell - MarketsMojo,1.0,gemini,False,-0.3049833122338563,-0.3049833122338563,-0.7423178731729695
2026-09-17,LAURUSLABS,LONG,09:20,09:27,1927.4,1933.06,201,388512.9,1954.08,1987.8,2.83,"ADX-FILTER,CPR,DAILY-BIAS,FIRST-CANDLE,VPOC",5,15.0,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=1927.40,13:31,1953.5,PROFIT_LOCK_STOP,WIN,3528.24,0.91,49.5,STANDARD,0.285,7.8,,,True,EXIT_CONFIRMED,3.08,ATR_VOL,NEUTRAL,0.0,0.8,Laurus Labs Schedules Analyst and Investor Meeting - Sahi,3.0,gemini,True,1.626436841070637,1.626436841070637,1.057390872502667
2026-09-18,HBLENGINE,LONG,09:35,10:03,759.8,761.0,452,343813.8,753.39,775.3999999999999,1.89,"ADX-FILTER,DAILY-BIAS,FIRST-CANDLE,MACD,PDH-PDL,SR-BREAK",6,18.0,FIRST-CANDLE,FIRST-CANDLE: break above first candle high=759.80,10:24,753.2,STOP_HIT,LOSS,-4038.99,-1.17,49.5,STANDARD,0.112,28.4,0.521,TIGHT,False,EXIT_CONFIRMED,3.49,ATR_VOL,SUPPORTS,0.5,0.6,HBL Engineering Ltd Surges on High-Value Trading Amid Sector Outperformance - MarketsMojo,1.0,gemini,False,-0.492772667542707,-0.492772667542707,-1.0249671484888245
